id,cluster,corrected_cluster,label
251838,5,5,64963739
4519,4,4,75652382
235340,5,5,15103694
164533,3,3,77329636
64010,4,4,55364435
152745,5,1,31527279
212679,5,5,62225416
21394,4,4,83450130
58596,3,2,15256249
36412,4,4,40019202
273001,5,5,15103694
94307,1,1,68395620
13498,4,4,70483417
115137,1,1,62014378
258648,5,5,15103694
225636,5,5,24683694
199516,5,5,15103694
27983,4,4,70483417
225688,5,5,62225416
154037,1,1,90386222
8626,4,4,40019202
214500,5,5,15103694
74516,4,4,55364435
278956,5,5,15103694
35087,4,4,75986657
266309,5,5,64963739
85315,1,1,62014378
291531,5,5,62225416
51626,6,6,50011542
204482,5,5,26466207
164427,3,3,23659574
58704,4,4,10964686
67491,6,2,15256249
107646,1,1,31527279
188867,5,5,62225416
236920,5,5,26466207
96107,1,1,90386222
62809,6,2,15256249
115219,1,1,62014378
33912,4,4,40019202
61773,4,4,83450130
303592,5,5,14119474
14458,4,4,75652382
57811,3,4,40019202
161339,3,3,19888903
252766,5,5,62225416
84482,1,1,62014378
31012,4,4,55364435
183906,5,5,15103694
290651,5,5,15103694
26205,4,4,70483417
29062,3,4,83450130
73644,3,4,75652382
262854,5,5,26466207
288205,5,5,62225416
220822,5,5,15103694
198190,5,5,23255817
256993,5,5,62225416
146173,1,1,62014378
303897,5,5,24683694
271673,5,5,62225416
260991,5,5,15103694
9839,4,2,15256249
105409,1,1,62014378
228292,5,5,62225416
262634,5,5,15103694
159986,3,3,19888903
140638,1,1,62014378
240113,5,5,62225416
176672,5,5,24683694
277015,5,5,33633783
39679,4,4,40019202
12833,4,4,10964686
221769,5,5,15103694
8198,3,4,40019202
204335,5,5,64963739
34472,4,4,40019202
300270,5,5,23255817
5151,4,4,75986657
59202,4,4,10964686
39213,4,4,75652382
67029,4,4,40019202
148776,1,1,62014378
231422,5,5,62225416
26325,3,4,75652382
9125,4,4,10964686
510,3,3,79051840
242057,5,5,62225416
82560,1,1,62014378
146047,1,1,62014378
297849,5,5,62225416
5548,6,4,75652382
163992,3,3,65142471
82233,1,1,90386222
39955,4,4,10964686
182073,5,5,33633783
178968,5,5,62225416
234387,5,5,26466207
224011,5,5,15103694
254279,5,5,14119474
5140,4,4,75652382
43510,3,4,40019202
92536,1,1,62014378
74929,6,6,50011542
241717,5,5,26466207
206996,5,5,24683694
78150,1,1,62014378
131995,1,1,90386222
135136,1,1,90386222
38813,3,6,50011542
102591,1,1,90386222
277632,5,5,62225416
207569,5,5,62225416
41705,4,4,10964686
123089,1,1,62014378
102519,1,1,31527279
14334,4,4,83450130
133377,1,1,62014378
235848,5,5,62225416
173297,3,3,65142471
4864,6,6,50011542
55082,6,6,50011542
137300,1,1,62014378
160172,6,3,9410583
173369,3,3,43338066
135463,1,1,31527279
41536,6,4,75652382
229474,5,5,26466207
181335,5,5,33633783
45457,4,4,40019202
275719,5,5,62225416
160271,6,3,19888903
91153,1,1,68395620
201190,5,5,62225416
51312,4,4,70483417
3733,3,3,91097190
114977,1,1,62014378
298873,5,5,33633783
199940,5,5,15103694
13053,5,2,15256249
58939,4,4,75652382
156514,3,3,93429558
152260,5,1,31527279
148484,1,1,62014378
60365,4,4,40019202
127880,1,1,31527279
205181,5,5,62225416
50866,4,4,55364435
65893,4,4,75986657
289970,5,5,62225416
26765,4,4,10964686
87651,1,1,62014378
187535,5,5,62225416
120420,1,1,62014378
277752,5,5,62225416
59330,4,4,40019202
158565,4,3,19888903
92042,1,1,62014378
140758,1,1,31527279
241372,5,5,26466207
275456,5,5,62225416
15993,3,4,10964686
132163,1,1,62014378
73706,4,4,75652382
251093,5,5,33633783
168516,3,3,65142471
86254,1,1,90386222
125013,1,1,62014378
153837,1,1,31527279
182808,5,5,14119474
197431,5,5,15103694
302983,5,5,62225416
97511,1,1,62014378
105997,1,1,62014378
212091,5,5,26466207
13106,4,4,40019202
200593,5,5,62225416
45458,6,2,15256249
130057,1,1,90386222
47641,4,4,83450130
143932,1,1,90386222
65080,4,4,75986657
226984,5,5,64963739
47722,4,4,75652382
242838,5,5,26466207
78976,1,1,90386222
55036,4,4,75986657
34436,4,4,70483417
203765,5,5,14119474
126049,1,1,62014378
74213,3,4,75652382
169837,3,3,74777746
41065,3,4,55364435
28455,3,4,83450130
255251,5,5,24683694
99139,1,1,62014378
278882,1,5,33633783
252151,5,5,24683694
97835,1,1,68395620
156067,3,3,67716412
203968,5,5,62225416
207338,5,5,62225416
143096,1,1,90386222
263207,5,5,64963739
182572,5,5,33633783
218323,5,5,26466207
279745,5,5,15103694
11306,4,4,75652382
16043,4,4,75652382
248633,5,5,62225416
134564,1,1,62014378
204103,5,5,62225416
132977,1,1,90386222
178162,5,5,62225416
159307,3,3,19888903
130061,1,1,62014378
230365,5,5,15103694
214969,5,5,64963739
201531,5,5,15103694
149543,1,1,62014378
244254,5,5,15103694
193353,5,5,26466207
274580,5,5,62225416
281673,5,5,62225416
278108,5,5,62225416
202830,5,5,14119474
265815,5,5,62225416
116761,1,1,62014378
289866,5,5,62225416
37554,4,4,40019202
275749,5,5,15103694
272552,5,5,23255817
63428,4,4,83450130
256987,5,5,15103694
286536,5,5,14119474
59296,4,4,70483417
147337,1,1,90386222
3363,3,3,34183981
124189,1,1,90386222
64765,3,6,50011542
23462,6,6,50011542
128247,1,1,62014378
200477,5,5,62225416
61234,4,4,75986657
231456,5,5,26466207
184645,5,5,24683694
163070,3,3,19888903
49876,4,4,10964686
110989,5,1,62014378
89410,1,1,62014378
44133,4,4,75652382
155038,3,3,93429558
110915,1,1,62014378
186104,5,5,62225416
143711,1,1,68395620
270993,5,5,23255817
54059,4,4,10964686
42260,4,4,75652382
277447,5,5,15103694
48469,4,4,83450130
256537,5,5,23255817
54779,3,2,15256249
126045,1,1,68395620
299971,5,5,26466207
34623,4,4,75986657
208553,5,5,33633783
54355,6,6,50011542
11703,4,4,70483417
210397,5,5,26466207
50187,6,6,50011542
201918,5,5,62225416
181529,5,5,15103694
14125,5,2,15256249
295959,5,5,15103694
114192,1,1,90386222
19977,6,6,50011542
232216,5,5,26466207
182540,5,5,15103694
67695,6,2,15256249
79466,1,1,62014378
149049,1,1,62014378
93129,1,1,62014378
8466,4,4,70483417
163272,4,3,19888903
229274,5,5,62225416
221726,5,5,62225416
36079,4,4,70483417
95453,1,1,62014378
244329,5,5,15103694
269214,5,5,64963739
53038,4,4,55364435
237077,5,5,62225416
217980,5,5,62225416
34677,4,4,10964686
119917,1,1,62014378
290729,5,5,64963739
107873,1,1,62014378
227977,5,5,14119474
11186,6,6,50011542
7276,4,4,10964686
151769,1,1,62014378
26122,6,6,50011542
87206,1,1,62014378
3907,5,3,47140557
85291,1,1,90386222
141390,1,1,90386222
246608,5,5,15103694
51516,2,2,15256249
286545,5,5,62225416
187767,5,5,62225416
5152,4,4,75652382
115810,1,1,62014378
21757,4,4,70483417
298417,5,5,62225416
64566,3,4,75986657
79616,1,1,31527279
284924,5,5,26466207
87439,1,1,62014378
63858,6,6,50011542
172826,3,3,23659574
235445,5,5,24683694
170800,3,3,74777746
205056,5,5,15103694
219301,5,5,26466207
120197,1,1,90386222
189946,5,5,33633783
247647,5,5,62225416
49915,4,4,55364435
234634,5,5,14119474
286338,5,5,26466207
175525,5,5,15103694
163668,5,5,20200178
237640,5,5,62225416
177775,5,5,62225416
172892,3,3,65142471
103966,1,1,62014378
12204,4,4,55364435
113802,1,1,62014378
133732,1,1,90386222
263860,5,5,62225416
282646,5,5,15103694
201666,5,5,33633783
181095,5,5,24683694
280885,5,5,15103694
155534,3,3,67716412
41701,6,6,50011542
258455,5,5,14119474
277351,5,5,62225416
56991,6,6,50011542
76602,1,1,62014378
267933,5,5,15103694
259090,5,5,26466207
78020,1,1,62014378
178209,5,5,62225416
267832,5,5,62225416
263491,5,5,14119474
228453,5,5,23255817
76985,1,1,62014378
188460,5,5,62225416
267465,5,5,62225416
10303,4,4,40019202
193464,5,5,24683694
157272,3,3,67716412
210005,5,5,15103694
126266,1,1,90386222
297567,5,5,62225416
304195,5,5,62225416
299517,5,5,62225416
127916,1,1,90386222
36533,6,4,75986657
282628,5,5,24683694
251289,5,5,26466207
70905,4,4,10964686
30168,4,4,75652382
35988,4,4,40019202
88224,5,1,90386222
34223,4,4,75652382
274785,5,5,23255817
12355,4,4,83450130
223813,5,5,14119474
13395,4,4,75986657
259977,5,5,62225416
239686,5,5,62225416
269899,5,5,62225416
210081,5,5,23255817
216016,5,5,62225416
270126,5,5,62225416
117019,1,1,62014378
136847,1,1,31527279
263118,5,5,26466207
42960,4,4,83450130
203611,5,5,15103694
257788,5,5,23255817
64995,4,4,40019202
239829,5,5,33633783
270289,5,5,15103694
144676,1,1,90386222
175677,5,5,23255817
127194,1,1,62014378
77262,1,1,90386222
113322,1,1,68395620
53488,4,4,75652382
206960,5,5,62225416
128641,1,1,62014378
290411,5,5,15103694
121506,1,1,90386222
292890,5,5,24683694
123126,1,1,62014378
277572,5,5,15103694
40407,4,2,15256249
7477,4,4,70483417
63662,4,4,40019202
215376,5,5,14119474
99145,1,1,90386222
72368,2,2,15256249
304406,5,5,62225416
48775,4,4,75652382
134274,1,1,62014378
124923,1,1,31527279
216830,5,5,26466207
122926,1,1,62014378
144147,1,1,62014378
34834,3,4,83450130
263987,5,5,14119474
300326,5,5,62225416
56107,4,4,10964686
157714,3,3,67716412
55218,6,6,50011542
116339,1,1,90386222
270448,5,5,62225416
247639,5,5,26466207
123065,1,1,62014378
252040,5,5,62225416
114211,1,1,90386222
278273,5,5,15103694
196860,5,5,62225416
281024,5,5,26466207
106574,1,1,62014378
6903,4,4,70483417
37308,6,4,75652382
200149,5,5,33633783
161598,3,3,47511766
208158,5,5,64963739
175227,5,5,23255817
18563,6,2,15256249
228158,5,5,14119474
63051,3,4,83450130
115624,1,1,90386222
134134,1,1,62014378
108251,1,1,68395620
236079,5,5,62225416
153467,1,1,62014378
205663,5,5,24683694
53232,4,4,55364435
283793,5,5,62225416
225446,5,5,15103694
93438,1,1,62014378
243994,5,5,15103694
73834,3,4,10964686
204824,5,5,26466207
258317,5,5,26466207
214195,5,5,62225416
2387,3,3,75477331
17696,4,4,70483417
297490,5,5,64963739
8881,6,2,15256249
37649,4,4,10964686
175337,5,5,15103694
23058,4,4,40019202
301326,5,5,62225416
137735,1,1,90386222
237246,5,5,24683694
265762,5,5,62225416
18883,4,4,55364435
275905,5,5,15103694
108931,1,1,62014378
127851,1,1,31527279
124483,1,1,90386222
243575,5,5,15103694
125293,1,1,62014378
201385,5,5,64963739
295315,5,5,26466207
192907,5,5,15103694
50033,2,2,15256249
252850,5,5,62225416
51768,4,4,75986657
265306,5,5,33633783
70311,3,4,10964686
229878,5,5,15103694
223834,5,5,62225416
2295,3,3,12076452
240753,5,5,15103694
140169,1,1,62014378
103218,1,1,62014378
270214,5,5,62225416
109573,1,1,68395620
167235,3,3,74777746
229661,5,5,15103694
89663,1,1,31527279
116974,1,1,90386222
220485,5,5,26466207
24423,4,2,15256249
87473,1,1,90386222
282759,5,5,62225416
33467,4,4,75652382
236730,5,5,23255817
214584,5,5,26466207
240065,5,5,62225416
215618,5,5,26466207
118189,1,1,90386222
183501,5,5,14119474
134181,1,1,90386222
210096,5,5,62225416
259288,5,5,24683694
54449,4,4,83450130
34141,6,4,75652382
294003,5,5,14119474
257165,5,5,15103694
140416,1,1,62014378
79570,1,1,62014378
117239,1,1,62014378
38503,4,4,70483417
117891,1,1,68395620
260026,5,5,14119474
127706,1,1,90386222
163323,3,3,19888903
208188,5,5,15103694
245454,5,5,62225416
19335,6,6,50011542
156201,3,3,93429558
202536,5,5,15103694
55786,4,4,40019202
286129,5,5,15103694
294347,5,5,33633783
155640,3,3,67716412
299550,5,5,15103694
170271,3,3,65142471
11896,4,4,75652382
248124,5,5,64963739
77738,1,1,90386222
103601,1,1,90386222
229719,5,5,33633783
277209,5,5,64963739
69761,4,4,70483417
135008,1,1,90386222
45927,4,4,83450130
52637,6,6,50011542
278875,5,5,15103694
62634,4,4,10964686
251989,5,5,23255817
146535,1,1,62014378
40755,6,4,70483417
163757,5,5,20200178
67816,4,2,15256249
176294,5,5,15103694
277560,5,5,62225416
136300,1,1,90386222
282344,5,5,23255817
278688,5,5,26466207
268311,5,5,62225416
123850,1,1,62014378
52240,4,4,83450130
94443,1,1,31527279
263871,5,5,62225416
45075,6,2,15256249
125471,1,1,68395620
211007,5,5,15103694
229670,5,5,26466207
124713,1,1,90386222
122324,1,1,90386222
268965,5,5,62225416
269807,5,5,15103694
303878,5,5,62225416
94206,1,1,62014378
12405,4,4,83450130
100527,1,1,31527279
184706,5,5,15103694
287353,5,5,15103694
31756,2,2,15256249
260736,5,5,62225416
192096,5,5,15103694
200659,5,5,15103694
194211,5,5,62225416
255120,5,5,15103694
246071,5,5,62225416
172653,3,3,37206695
53295,3,4,55364435
302011,5,5,26466207
60393,6,6,50011542
194045,5,5,64963739
150351,1,1,90386222
145953,1,1,62014378
193251,5,5,62225416
226756,5,5,62225416
84947,1,1,90386222
263735,5,5,14119474
199060,5,5,24683694
103790,1,1,62014378
49761,6,2,15256249
202926,5,5,15103694
97080,1,1,90386222
43528,3,4,40019202
123830,1,1,68395620
195656,5,5,62225416
211558,5,5,14119474
264016,5,5,62225416
290553,5,5,14119474
102503,1,1,62014378
230756,5,5,33633783
40097,4,4,40019202
235513,5,5,62225416
513,3,3,12076452
89057,1,1,90386222
282428,5,5,24683694
108826,1,1,90386222
106502,1,1,62014378
55260,4,4,75652382
68068,2,2,15256249
16575,4,4,70483417
4243,4,4,75986657
167092,3,3,74777746
271901,5,5,15103694
62568,4,4,75986657
256448,5,5,15103694
190143,5,5,14119474
210678,5,5,62225416
141989,1,1,31527279
71453,4,4,83450130
245646,5,5,62225416
116680,1,1,62014378
31294,4,2,15256249
190766,5,5,62225416
122028,1,1,31527279
47278,6,6,50011542
297671,5,5,26466207
234758,5,5,62225416
195196,5,5,14119474
235988,5,5,14119474
165449,3,3,77329636
208464,5,5,26466207
181270,5,5,62225416
172385,3,3,74777746
27547,5,2,15256249
165778,3,3,43338066
18023,4,4,75986657
112348,1,1,90386222
18320,4,4,75652382
166904,3,3,37206695
238578,5,5,62225416
211040,5,5,15103694
35232,4,4,10964686
22396,2,2,15256249
132669,1,1,68395620
81032,1,1,62014378
266916,5,5,64963739
36878,4,4,83450130
55657,4,4,10964686
186891,5,5,15103694
239534,5,5,15103694
27458,4,4,70483417
114102,1,1,68395620
282541,5,5,15103694
21061,4,4,75652382
234035,5,5,15103694
98267,1,1,62014378
269849,5,5,24683694
78658,1,1,68395620
263822,5,5,62225416
175304,5,5,15103694
84851,1,1,90386222
275336,5,5,14119474
49276,4,4,70483417
294028,5,5,26466207
28921,4,4,70483417
233185,5,5,64963739
47941,4,4,10964686
105941,1,1,90386222
73794,4,6,50011542
41642,4,4,40019202
28151,4,4,83450130
232299,5,5,14119474
62969,4,4,83450130
158851,4,3,19888903
144581,1,1,68395620
194459,5,5,14119474
246082,5,5,62225416
75086,4,4,83450130
102223,1,1,90386222
27652,4,4,70483417
76407,1,1,62014378
221319,5,5,62225416
91002,1,1,90386222
24310,4,4,75652382
131804,1,1,68395620
244865,5,5,15103694
106691,1,1,68395620
284389,5,5,14119474
240676,5,5,23255817
163715,5,5,85864573
82256,1,1,90386222
242946,5,5,62225416
288613,5,5,15103694
221478,5,5,24683694
65965,4,4,83450130
280530,5,5,24683694
123053,1,1,90386222
175415,5,5,15103694
296507,5,5,15103694
186799,5,5,15103694
198503,5,5,64963739
249300,5,5,26466207
69869,4,4,75652382
35256,4,4,75986657
123628,1,1,62014378
245603,5,5,26466207
178197,5,5,62225416
267851,5,5,15103694
242348,5,5,64963739
206618,5,5,15103694
84733,1,1,68395620
80823,1,1,90386222
84655,1,1,90386222
217468,5,5,26466207
299245,5,5,24683694
165322,3,3,23659574
267621,5,5,14119474
9591,6,4,75652382
101847,1,1,62014378
15421,3,4,83450130
154177,3,3,67716412
169553,3,3,37206695
210196,5,5,24683694
271095,5,5,14119474
260460,5,5,62225416
173900,5,5,62225416
122922,1,1,90386222
167469,3,3,65142471
40666,4,4,10964686
30608,4,2,15256249
194353,5,5,26466207
184943,5,5,64963739
152863,1,1,62014378
268534,5,5,15103694
93123,1,1,90386222
104199,1,1,62014378
194634,5,5,15103694
64143,3,4,40019202
70730,4,4,70483417
254035,5,5,26466207
93937,1,1,90386222
5193,4,4,10964686
240384,5,5,15103694
292811,5,5,15103694
46726,4,4,40019202
85090,1,1,62014378
36205,4,4,75986657
72369,4,4,75652382
74632,4,4,70483417
44135,4,4,40019202
223271,5,5,26466207
207274,5,5,24683694
193015,5,5,62225416
161535,3,3,19888903
65426,6,6,50011542
92197,1,1,62014378
154626,3,3,67716412
95356,1,1,90386222
96082,1,1,62014378
78799,1,1,90386222
15703,2,2,15256249
66844,4,4,75986657
97971,1,1,90386222
203113,5,5,62225416
189336,5,5,24683694
266956,5,5,62225416
212219,5,5,62225416
284207,5,5,15103694
25983,6,6,50011542
112169,1,1,90386222
10345,6,2,15256249
12517,4,4,55364435
256384,5,5,62225416
33275,4,4,10964686
223185,5,5,14119474
84247,1,1,62014378
13587,4,4,75986657
5588,2,2,15256249
149560,1,1,90386222
71882,6,6,50011542
294277,5,5,14119474
196499,5,5,14119474
211559,5,5,15103694
196066,5,5,26466207
205053,5,5,15103694
285327,5,5,23255817
269672,5,5,15103694
65200,6,4,75652382
108540,1,1,62014378
197532,5,5,26466207
301648,5,5,15103694
187025,5,5,15103694
304306,5,5,26466207
202150,5,5,26466207
262278,5,5,26466207
16524,3,2,15256249
160014,3,3,32036533
92727,1,1,31527279
66495,4,4,55364435
153265,1,1,68395620
91737,1,1,31527279
185603,5,5,15103694
55,3,3,47140557
192925,5,5,15103694
224494,5,5,15103694
160161,3,3,19888903
145301,1,1,68395620
59314,4,4,75652382
12792,4,4,55364435
103838,1,1,90386222
187391,5,5,15103694
45429,4,4,83450130
180612,5,5,15103694
114258,1,1,62014378
259874,5,5,33633783
136382,1,1,62014378
224606,5,5,15103694
51965,3,4,55364435
234217,5,5,24683694
303653,5,5,24683694
76858,1,1,90386222
134449,1,1,62014378
103891,1,1,62014378
70858,4,4,10964686
124979,1,1,90386222
165809,3,3,6661858
156500,3,3,93429558
117048,1,1,62014378
77392,1,1,90386222
134632,1,1,62014378
295011,5,5,23255817
111801,1,1,62014378
83264,1,1,31527279
246616,5,5,15103694
234360,5,5,15103694
266259,5,5,15103694
3026,5,3,79051840
1829,3,3,47140557
188393,5,5,14119474
117997,1,1,62014378
106822,1,1,90386222
39838,3,2,15256249
125562,1,1,62014378
95441,1,1,31527279
53217,4,4,40019202
274159,5,5,24683694
88191,1,1,62014378
102493,1,1,62014378
274864,5,5,24683694
7714,4,4,75652382
264132,5,5,14119474
200003,5,5,62225416
56818,4,4,83450130
187927,5,5,64963739
179625,5,5,15103694
87617,5,1,90386222
274162,5,5,14119474
252039,5,5,15103694
187148,5,5,15103694
96301,1,1,90386222
63682,4,4,75986657
247784,5,5,62225416
288603,5,5,26466207
112234,1,1,90386222
8599,4,4,75986657
172552,3,3,43338066
29038,4,4,83450130
295459,5,5,26466207
128901,1,1,31527279
245681,5,5,33633783
95792,1,1,90386222
65188,4,4,70483417
164875,3,3,65142471
35511,4,4,75986657
250418,5,5,15103694
116357,1,1,62014378
64216,3,4,75986657
188665,5,5,62225416
221972,5,5,15103694
3176,3,3,80504125
93163,1,1,62014378
216841,5,5,62225416
94335,1,1,62014378
161640,3,3,32036533
23010,4,4,83450130
19445,4,4,40019202
246119,5,5,62225416
19122,4,4,83450130
90749,1,1,68395620
135556,1,1,68395620
208332,5,5,15103694
92816,1,1,62014378
113560,1,1,90386222
128830,1,1,90386222
32446,3,4,40019202
42003,4,4,83450130
235195,5,5,15103694
140658,1,1,68395620
169593,3,3,43338066
86184,1,1,90386222
51091,6,6,50011542
194265,5,5,14119474
37247,5,2,15256249
270488,5,5,62225416
117954,1,1,62014378
282590,5,5,62225416
209935,5,5,15103694
302393,5,5,24683694
29713,4,4,10964686
266482,5,5,23255817
107916,1,1,62014378
48386,3,4,40019202
64475,4,4,40019202
141152,1,1,62014378
121426,1,1,90386222
70908,4,4,40019202
82029,1,1,68395620
215848,5,5,26466207
28929,4,4,70483417
4180,4,4,10964686
96751,1,1,62014378
141856,1,1,90386222
276341,5,5,62225416
65979,4,4,75652382
228763,5,5,15103694
97754,1,1,90386222
129808,1,1,90386222
151250,1,1,62014378
26401,3,4,70483417
239052,5,5,15103694
134716,1,1,62014378
46594,4,4,83450130
255303,5,5,15103694
89850,1,1,31527279
16360,4,4,10964686
249215,5,5,15103694
295255,5,5,62225416
33438,4,4,40019202
153046,1,1,90386222
229428,5,5,14119474
241692,5,5,62225416
248478,5,5,15103694
189515,5,5,26466207
240134,5,5,62225416
80125,1,1,90386222
53305,4,4,40019202
281136,5,5,26466207
224629,5,5,62225416
176460,5,5,62225416
158075,3,3,9410583
302234,5,5,15103694
238879,5,5,26466207
125092,1,1,31527279
157165,3,3,93429558
86533,1,1,90386222
17032,6,4,83450130
292212,5,5,62225416
213564,5,5,62225416
87375,1,1,62014378
5175,4,4,75652382
64082,4,4,75652382
248797,5,5,24683694
206322,5,5,62225416
32040,4,4,55364435
44359,6,4,75652382
125357,1,1,62014378
266281,5,5,15103694
301769,5,5,14119474
109760,1,1,62014378
142482,1,1,90386222
44169,6,2,15256249
5251,4,4,10964686
210394,5,5,26466207
53353,4,4,83450130
128200,1,1,62014378
171020,3,3,43338066
260935,5,5,15103694
151813,1,1,90386222
164754,3,3,6661858
203572,5,5,62225416
137271,1,1,62014378
62621,6,2,15256249
97817,1,1,62014378
210942,5,5,62225416
174485,5,5,14119474
78634,1,1,62014378
262805,5,5,26466207
258620,5,5,24683694
280451,5,5,24683694
34247,6,6,50011542
255614,5,5,24683694
33047,4,4,55364435
167165,3,3,6661858
304209,5,5,15103694
222522,5,5,26466207
9392,4,4,40019202
156943,3,3,67716412
59990,4,4,75986657
33629,4,4,83450130
280119,5,5,33633783
73727,6,6,50011542
62712,4,4,83450130
287151,5,5,15103694
181388,5,5,15103694
8584,4,4,83450130
235429,5,5,62225416
284644,5,5,62225416
217304,5,5,26466207
162350,3,3,98460345
33423,3,4,75986657
78826,1,1,62014378
67037,6,6,50011542
172389,3,3,92257871
